"","TOP.STATUS","MEREK","MODEL","TAHUN","TRANSMISI","TYPE","HARGA.PANDUAN","HARGA.TERENDAH","HARGA.TERTINGGI","POOL.LEADER"
"736","FAST","DAIHATSU","SIRION",2010,"AUTOMATIC","1.3 BENSIN",85000000,49500000,64500000,52500000
"737","FAST","DAIHATSU","SIRION",2010,"MANUAL","1.3 BENSIN",83000000,56500000,74000000,59500000
"738","FAST","DAIHATSU","SIRION",2010,"AUTOMATIC","1.3 D BENSIN",76000000,51000000,66000000,54000000
"739","FAST","DAIHATSU","SIRION",2010,"MANUAL","1.3 D BENSIN",74000000,57500000,78500000,60500000
"740","FAST","DAIHATSU","SIRION",2010,"MANUAL","1.3 M SPORT BENSIN",76000000,56000000,77000000,59000000
"741","FAST","DAIHATSU","SIRION",2009,"AUTOMATIC","1.3 BENSIN",82000000,56000000,74000000,59000000
"742","FAST","DAIHATSU","SIRION",2009,"MANUAL","1.3 BENSIN",80000000,46500000,60500000,49500000
"743","FAST","DAIHATSU","SIRION",2009,"AUTOMATIC","1.3 D BENSIN",74000000,52500000,68500000,55500000
"744","FAST","DAIHATSU","SIRION",2009,"MANUAL","1.3 D BENSIN",70000000,46500000,60500000,49500000
"745","FAST","DAIHATSU","SIRION",2009,"MANUAL","1.3 M BENSIN",62000000,56500000,74000000,59500000
"746","FAST","DAIHATSU","SIRION",2009,"AUTOMATIC","1.3 M SPORT BENSIN",74000000,62000000,85000000,65000000
"747","FAST","DAIHATSU","SIRION",2009,"MANUAL","1.3 M SPORT BENSIN",73000000,56000000,73000000,59000000
"748","FAST","DAIHATSU","SIRION",2008,"AUTOMATIC","1.3 BENSIN",80000000,54000000,70500000,57000000
"749","FAST","DAIHATSU","SIRION",2008,"MANUAL","1.3 BENSIN",78000000,48500000,63500000,51500000
"750","FAST","DAIHATSU","SIRION",2008,"AUTOMATIC","1.3 D BENSIN",72000000,54000000,71000000,57000000
"751","FAST","DAIHATSU","SIRION",2008,"MANUAL","1.3 D BENSIN",68000000,53500000,70000000,56500000
"752","FAST","DAIHATSU","SIRION",2008,"AUTOMATIC","1.3 M BENSIN",68000000,55000000,71500000,58000000
"753","FAST","DAIHATSU","SIRION",2008,"MANUAL","1.3 M BENSIN",61000000,48500000,63500000,51500000
"754","FAST","DAIHATSU","SIRION",2008,"AUTOMATIC","1.3 M SPORT BENSIN",75000000,62000000,80500000,65000000
"755","FAST","DAIHATSU","SIRION",2007,"AUTOMATIC","1.3 BENSIN",78000000,53500000,69500000,56500000
"756","FAST","DAIHATSU","SIRION",2007,"MANUAL","1.3 BENSIN",76000000,50000000,65000000,53000000
"757","FAST","DAIHATSU","SIRION",2007,"MANUAL","1.3 M BENSIN",66000000,48000000,63000000,51000000
"758","FAST","DAIHATSU","SIRION",2007,"AUTOMATIC","1.3 M SPORT BENSIN",73000000,55000000,71500000,58000000
"759","FAST","DAIHATSU","TARUNA",2011,"MANUAL","1.5 CL BENSIN",65000000,59500000,81500000,62500000
"760","FAST","DAIHATSU","TARUNA",2007,"MANUAL","1.3 BENSIN",68000000,47500000,62000000,50500000
"761","FAST","DAIHATSU","TARUNA",2006,"AUTOMATIC","1.5 CL BENSIN",63000000,59500000,81500000,62500000
"762","FAST","DAIHATSU","TARUNA",2006,"MANUAL","1.5 CL BENSIN",57000000,52500000,72500000,55500000
"763","FAST","DAIHATSU","TARUNA",2006,"MANUAL","1.6 CSR BENSIN",64000000,60000000,82000000,63000000
"764","MEDIUM","DATSUN","GO",2018,"AUTOMATIC","1.2 A BENSIN",95000000,87500000,114000000,NA
"765","MEDIUM","DATSUN","GO",2018,"MANUAL","1.2 A BENSIN",85000000,76500000,100000000,NA
"766","MEDIUM","DATSUN","GO",2018,"MANUAL","1.2 D BENSIN",80000000,71000000,92500000,NA
"767","MEDIUM","DATSUN","GO",2018,"AUTOMATIC","1.2 LIVE BENSIN",105000000,102000000,132000000,NA
"768","MEDIUM","DATSUN","GO",2018,"MANUAL","1.2 LIVE BENSIN",100000000,91500000,119000000,NA
"769","MEDIUM","DATSUN","GO",2018,"AUTOMATIC","1.2 T ACTIVE BENSIN",105000000,98500000,128000000,NA
"770","MEDIUM","DATSUN","GO",2018,"MANUAL","1.2 T ACTIVE BENSIN",95000000,87500000,113500000,NA
"771","MEDIUM","DATSUN","GO",2018,"AUTOMATIC","1.2 T BENSIN",105000000,96000000,124500000,NA
"772","MEDIUM","DATSUN","GO",2018,"MANUAL","1.2 T BENSIN",95000000,85000000,110000000,NA
"773","FAST","DATSUN","GO",2017,"MANUAL","1.2 T BENSIN",65000000,59500000,77000000,NA
"774","FAST","DATSUN","GO",2016,"MANUAL","1.2 BENSIN",60000000,56500000,74000000,NA
"775","FAST","DATSUN","GO",2016,"MANUAL","1.2 T BENSIN",55000000,53500000,70000000,NA
"776","FAST","DATSUN","GO",2015,"MANUAL","1.2 T BENSIN",50000000,55500000,72500000,NA
"777","FAST","DATSUN","GO",2015,"MANUAL","1.2 T ACTIVE BENSIN",50000000,51000000,66000000,NA
"778","FAST","DATSUN","GO",2014,"MANUAL","1.2 T BENSIN",55000000,51500000,68000000,NA
"779","FAST","DATSUN","GO PANCA",2015,"MANUAL","1.2 T-OPTION BENSIN",55000000,53500000,69500000,NA
"780","FAST","DATSUN","GO PANCA",2014,"MANUAL","1.2 T-OPTION BENSIN",55000000,53500000,69500000,NA
"781","FAST","DATSUN","GO+",2018,"AUTOMATIC","1.2 A BENSIN",100000000,93000000,120500000,NA
"782","FAST","DATSUN","GO+",2018,"MANUAL","1.2 A BENSIN",90000000,82500000,107500000,NA
"783","FAST","DATSUN","GO+",2018,"MANUAL","1.2 D BENSIN",85000000,77000000,100500000,NA
"784","FAST","DATSUN","GO+",2018,"AUTOMATIC","1.2 T BENSIN",105000000,99000000,129000000,NA
"785","FAST","DATSUN","GO+",2018,"MANUAL","1.2 T BENSIN",95000000,88000000,114500000,NA
"786","FAST","DATSUN","GO+",2018,"AUTOMATIC","1.2 T STYLE BENSIN",105000000,102000000,133000000,NA
"787","FAST","DATSUN","GO+",2018,"MANUAL","1.2 T STYLE BENSIN",100000000,91500000,119000000,NA
"788","FAST","DATSUN","GO+",2016,"MANUAL","1.0 BENSIN",60000000,57500000,79500000,NA
"789","FAST","DATSUN","GO+",2016,"MANUAL","1.2 BENSIN",65000000,58500000,76000000,NA
"790","FAST","DATSUN","GO+",2016,"MANUAL","1.2 T BENSIN",65000000,58500000,76000000,NA
"791","FAST","DATSUN","GO+",2016,"MANUAL","1.2 T-OPTION BENSIN",55000000,50000000,65000000,NA
"792","FAST","DATSUN","GO+",2018,"MANUAL","1.2 T STYLE BENSIN",60000000,55000000,72000000,NA
"793","FAST","DATSUN","GO+",2015,"MANUAL","1.0 BENSIN",45000000,42500000,55000000,NA
"794","FAST","DATSUN","GO+",2015,"MANUAL","1.1 BENSIN",60000000,55000000,76000000,NA
"795","FAST","DATSUN","GO+",2015,"MANUAL","1.2 A BENSIN",60000000,56000000,77000000,NA
"796","FAST","DATSUN","GO+",2015,"MANUAL","1.2 A-OPTION BENSIN",60000000,55000000,72000000,NA
"797","FAST","DATSUN","GO+",2015,"MANUAL","1.2 BENSIN",60000000,56500000,74000000,NA
"798","FAST","DATSUN","GO+",2015,"MANUAL","1.2 D BENSIN",60000000,56500000,77500000,NA
"799","FAST","DATSUN","GO+",2015,"MANUAL","1.2 T BENSIN",60000000,55500000,72500000,NA
"800","FAST","DATSUN","GO+",2015,"MANUAL","1.2 T-OPTION BENSIN",60000000,53500000,70000000,NA
"801","FAST","DATSUN","GO+",2015,"MANUAL","1.2 T STYLE BENSIN",60000000,57500000,75000000,NA
"802","FAST","DATSUN","GO+",2014,"MANUAL","1.0 T-OPTION BENSIN",55000000,54000000,74500000,NA
"803","FAST","DATSUN","GO+",2014,"MANUAL","1.2 A BENSIN",55000000,52500000,72500000,NA
"804","FAST","DATSUN","GO+",2014,"MANUAL","1.2 A-OPTION BENSIN",45000000,42500000,55000000,NA
"805","FAST","DATSUN","GO+",2014,"MANUAL","1.2 D BENSIN",50000000,48000000,66500000,NA
"806","FAST","DATSUN","GO+",2014,"MANUAL","1.2 T BENSIN",60000000,54000000,70500000,NA
"807","FAST","DATSUN","GO+",2014,"MANUAL","1.2 T-OPTION BENSIN",55000000,53500000,69500000,NA
"808","FAST","DATSUN","GO+ PANCA",2015,"MANUAL","1.2 T BENSIN",60000000,54000000,70500000,NA
"809","FAST","DATSUN","GO+ PANCA",2014,"MANUAL","1.2 T BENSIN",55000000,52500000,68500000,NA
"810","MEDIUM","ISUZU","PANTHER",2018,"MANUAL","2.5 GRAN TOURING SOLAR",230000000,212500000,276000000,244250000
"811","MEDIUM","ISUZU","PANTHER",2018,"MANUAL","2.5 LS SOLAR",205000000,196000000,254500000,225250000
"812","MEDIUM","ISUZU","PANTHER",2018,"MANUAL","2.5 LV SOLAR",195000000,181000000,234500000,207750000
"813","MEDIUM","ISUZU","PANTHER",2018,"MANUAL","2.5 SMART SOLAR",190000000,176000000,228500000,202250000
"814","MEDIUM","ISUZU","PANTHER",2017,"MANUAL","2.5 TOURING SOLAR",145000000,136000000,185500000,160750000
"815","MEDIUM","ISUZU","PANTHER",2016,"MANUAL","2.5 LM SOLAR",150000000,140000000,190000000,165000000
"816","MEDIUM","ISUZU","PANTHER",2016,"MANUAL","2.5 TOURING SOLAR",135000000,124500000,162000000,143250000
"817","MEDIUM","ISUZU","PANTHER",2015,"MANUAL","2.5 GAND TOURING SOLAR",155000000,145000000,189000000,167000000
"818","MEDIUM","ISUZU","PANTHER",2015,"MANUAL","2.5 LS TURBO BENSIN",135000000,126500000,171500000,149000000
"819","MEDIUM","ISUZU","PANTHER",2015,"MANUAL","2.5 TOURING SOLAR",125000000,116000000,157500000,136750000
"820","MEDIUM","ISUZU","PANTHER",2015,"AUTOMATIC","2.5 TOURING SOLAR",115000000,107500000,140000000,123750000
"821","MEDIUM","ISUZU","PANTHER",2014,"MANUAL","2.5 GRAND TOURING SOLAR",135000000,128000000,174000000,151000000
"822","MEDIUM","ISUZU","PANTHER",2014,"MANUAL","2.5 LS SOLAR",145000000,138000000,179000000,158500000
"823","MEDIUM","ISUZU","PANTHER",2014,"MANUAL","2.5 SOLAR",75000000,70000000,91000000,80500000
"824","MEDIUM","ISUZU","PANTHER",2014,"MANUAL","2.5 TOURING SOLAR",120000000,114500000,149000000,131750000
"825","MEDIUM","ISUZU","PANTHER",2013,"MANUAL","2.5 GRAND TOURING SOLAR",120000000,115500000,150000000,132750000
"826","MEDIUM","ISUZU","PANTHER",2013,"MANUAL","2.5 LS SOLAR",130000000,122000000,158500000,140250000
"827","MEDIUM","ISUZU","PANTHER",2013,"MANUAL","2.5 LV SOLAR",120000000,112000000,145500000,128750000
"828","MEDIUM","ISUZU","PANTHER",2013,"MANUAL","2.5 PICK-UP SOLAR",95000000,92500000,125500000,109000000
"829","MEDIUM","ISUZU","PANTHER",2013,"MANUAL","2.5 SMART SOLAR",95000000,88000000,115000000,101500000
"830","MEDIUM","ISUZU","PANTHER",2013,"MANUAL","2.5 SOLAR",105000000,101000000,131000000,116000000
"831","MEDIUM","ISUZU","PANTHER",2013,"AUTOMATIC","2.5 SOLAR",105000000,97500000,126500000,112000000
"832","MEDIUM","ISUZU","PANTHER",2013,"MANUAL","2.5 TOURING SOLAR",110000000,104500000,136000000,120250000
"833","MEDIUM","ISUZU","PANTHER",2012,"MANUAL","2.5 GRAND TOURING SOLAR",120000000,112000000,145500000,128750000
"834","MEDIUM","ISUZU","PANTHER",2012,"MANUAL","2.5 LS BLACK SOLAR",85000000,77000000,106500000,91750000
"835","MEDIUM","ISUZU","PANTHER",2012,"MANUAL","2.5 LV SOLAR",125000000,119500000,155500000,137500000
"836","MEDIUM","ISUZU","PANTHER",2012,"MANUAL","2.5 SMART SOLAR",90000000,82000000,107000000,94500000
"837","MEDIUM","ISUZU","PANTHER",2012,"MANUAL","2.5 SOLAR",65000000,62000000,80500000,71250000
"838","MEDIUM","ISUZU","PANTHER",2012,"AUTOMATIC","2.5 SOLAR",100000000,94000000,123000000,108500000
"839","MEDIUM","ISUZU","PANTHER",2012,"MANUAL","2.5 TOURING SOLAR",105000000,99000000,134500000,116750000
"840","MEDIUM","ISUZU","PANTHER",2011,"MANUAL","2.5 GRAND TOURING SOLAR",120000000,113500000,147500000,130500000
"841","MEDIUM","ISUZU","PANTHER",2011,"AUTOMATIC","2.5 LS HI GRADE SOLAR",70000000,64500000,88000000,76250000
"842","MEDIUM","ISUZU","PANTHER",2011,"MANUAL","2.5 LS SOLAR",125000000,114500000,148500000,131500000
"843","MEDIUM","ISUZU","PANTHER",2011,"MANUAL","2.5 LV SOLAR",115000000,105000000,136500000,120750000
"844","MEDIUM","ISUZU","PANTHER",2011,"MANUAL","2.5 SMART SOLAR",85000000,80500000,105000000,92750000
"845","MEDIUM","ISUZU","PANTHER",2011,"MANUAL","2.5 SOLAR",95000000,87500000,114000000,100750000
"846","MEDIUM","ISUZU","PANTHER",2011,"AUTOMATIC","2.5 SOLAR",95000000,87500000,114000000,100750000
"847","MEDIUM","ISUZU","PANTHER",2011,"MANUAL","2.5 TOURING SOLAR",125000000,114500000,149000000,131750000
"848","MEDIUM","ISUZU","PANTHER",2010,"MANUAL","2.5 GRAND TOURING SOLAR",120000000,112000000,146000000,129000000
"849","MEDIUM","ISUZU","PANTHER",2010,"MANUAL","2.5 LS SOLAR",110000000,102000000,132000000,117000000
"850","MEDIUM","ISUZU","PANTHER",2010,"MANUAL","2.5 LV SOLAR",120000000,110500000,143000000,126750000
"851","MEDIUM","ISUZU","PANTHER",2010,"MANUAL","2.5 SMART SOLAR",80000000,75500000,98000000,86750000
"852","MEDIUM","ISUZU","PANTHER",2010,"MANUAL","2.5 SOLAR",65000000,63500000,82500000,73000000
"853","MEDIUM","ISUZU","PANTHER",2010,"MANUAL","2.5 TOURING SOLAR",90000000,84000000,114000000,99000000
"854","MEDIUM","ISUZU","PANTHER",2009,"MANUAL","2.5 GRAND TOURING SOLAR",90000000,82000000,113000000,97500000
"855","MEDIUM","ISUZU","PANTHER",2009,"MANUAL","2.5 LS SOLAR",100000000,92500000,120000000,106250000
"856","MEDIUM","ISUZU","PANTHER",2009,"MANUAL","2.5 LV SOLAR",80000000,76500000,104500000,90500000
"857","MEDIUM","ISUZU","PANTHER",2009,"MANUAL","2.5 SMART SOLAR",70000000,68000000,93000000,80500000
"858","MEDIUM","ISUZU","PANTHER",2009,"MANUAL","2.5 SOLAR",70000000,68000000,88000000,78000000
"859","MEDIUM","ISUZU","PANTHER",2009,"MANUAL","2.5 TOURING SOLAR",90000000,82000000,113000000,97500000
"860","MEDIUM","ISUZU","PANTHER",2008,"MANUAL","2.5 GRAND TOURING SOLAR",85000000,79000000,107500000,93250000
"861","MEDIUM","ISUZU","PANTHER",2008,"MANUAL","2.5 LS SOLAR",85000000,80500000,105000000,92750000
"862","MEDIUM","ISUZU","PANTHER",2008,"MANUAL","2.5 LV SOLAR",85000000,79500000,104000000,91750000
"863","MEDIUM","ISUZU","PANTHER",2008,"MANUAL","2.5 SMART SOLAR",75000000,71000000,93000000,82000000
"864","MEDIUM","ISUZU","PANTHER",2008,"MANUAL","2.5 SOLAR",65000000,62000000,80500000,71250000
"865","MEDIUM","ISUZU","PANTHER",2008,"MANUAL","2.5 TOURING SOLAR",85000000,82000000,113000000,97500000
"866","MEDIUM","ISUZU","PANTHER",2007,"MANUAL","2.5 GRAND TOURING BENSIN",80000000,87500000,119000000,103250000
"867","MEDIUM","ISUZU","PANTHER",2007,"MANUAL","2.5 GRAND TOURING SOLAR",85000000,95000000,124000000,109500000
"868","MEDIUM","ISUZU","PANTHER",2007,"MANUAL","2.5 LS SOLAR",85000000,94000000,122500000,108250000
"869","MEDIUM","ISUZU","PANTHER",2007,"MANUAL","2.5 LV SOLAR",80000000,75500000,98000000,86750000
"870","MEDIUM","ISUZU","PANTHER",2007,"MANUAL","2.5 SMART SOLAR",70000000,65000000,90000000,77500000
"871","MEDIUM","ISUZU","PANTHER",2007,"MANUAL","2.5 TOURING SOLAR",80000000,78000000,107500000,92750000
"872","MEDIUM","ISUZU","PANTHER",2006,"MANUAL","2.5 GRAND TOURING SOLAR",75000000,69500000,94500000,82000000
"873","MEDIUM","ISUZU","PANTHER",2006,"MANUAL","2.5 LS SOLAR",80000000,74500000,102500000,88500000
"874","MEDIUM","ISUZU","PANTHER",2006,"MANUAL","2.5 LV SOLAR",70000000,65000000,90000000,77500000
"875","MEDIUM","ISUZU","PANTHER",2006,"MANUAL","2.5 SMART SOLAR",65000000,60000000,83000000,71500000
"876","MEDIUM","ISUZU","PANTHER",2006,"MANUAL","2.5 TOURING SOLAR",80000000,75500000,103500000,89500000
"877","MEDIUM","ISUZU","PANTHER",2005,"MANUAL","2.5 GRAND TOURING SOLAR",65000000,62500000,81500000,72000000
"878","MEDIUM","ISUZU","PANTHER",2005,"MANUAL","2.5 LS SOLAR",80000000,82000000,107000000,94500000
"879","MEDIUM","ISUZU","PANTHER",2005,"MANUAL","2.5 LV SOLAR",75000000,66000000,86000000,76000000
"880","MEDIUM","ISUZU","PANTHER",2005,"MANUAL","2.5 SMART SOLAR",75000000,69500000,90500000,80000000
"881","MEDIUM","ISUZU","PANTHER",2005,"MANUAL","2.5 TOURING SOLAR",80000000,79500000,103500000,91500000
"882","SLOW","ISUZU","PANTHER",2004,"MANUAL","2.5 LM SOLAR",60000000,60000000,78500000,69250000
"883","SLOW","ISUZU","PANTHER",2004,"AUTOMATIC","2.5 LS SOLAR",70000000,64500000,84000000,74250000
"884","SLOW","ISUZU","PANTHER",2004,"MANUAL","2.5 LS SOLAR",70000000,69500000,91000000,80250000
"885","SLOW","ISUZU","PANTHER",2004,"MANUAL","2.5 LV SOLAR",70000000,65000000,85000000,75000000
"886","SLOW","ISUZU","PANTHER",2004,"MANUAL","2.5 TOURING BENSIN",60000000,60000000,82000000,71000000
"887","SLOW","ISUZU","PANTHER",2004,"MANUAL","2.5 TOURING SOLAR",70000000,66000000,86000000,76000000
"888","SLOW","ISUZU","PANTHER",2003,"MANUAL","2.5 LM SOLAR",55000000,52500000,68500000,60500000
"889","SLOW","ISUZU","PANTHER",2003,"AUTOMATIC","2.5 LS HI GRADE SOLAR",65000000,62000000,80500000,71250000
"890","SLOW","ISUZU","PANTHER",2003,"MANUAL","2.5 LS HI GRADE SOLAR",70000000,65000000,85000000,75000000
"891","SLOW","ISUZU","PANTHER",2003,"MANUAL","2.5 LS SOLAR",65000000,62000000,85500000,73750000
"892","SLOW","ISUZU","PANTHER",2003,"MANUAL","2.5 LV SOLAR",65000000,63500000,82500000,73000000
"893","SLOW","ISUZU","PANTHER",2003,"AUTOMATIC","2.5 TOURING SOLAR",75000000,71000000,97500000,84250000
"894","SLOW","ISUZU","PANTHER",2003,"MANUAL","2.5 TOURING SOLAR",85000000,82000000,107000000,94500000
"895","SLOW","ISUZU","PANTHER",2002,"MANUAL","2.5 LM SOLAR",50000000,48000000,63000000,55500000
"896","SLOW","ISUZU","PANTHER",2002,"AUTOMATIC","2.5 LS HI GRADE SOLAR",60000000,56500000,74000000,65250000
"897","SLOW","ISUZU","PANTHER",2002,"MANUAL","2.5 LS HI GRADE SOLAR",55000000,52500000,72500000,62500000
"898","SLOW","ISUZU","PANTHER",2002,"MANUAL","2.5 LV SOLAR",65000000,63500000,82500000,73000000
"899","SLOW","ISUZU","PANTHER",2002,"AUTOMATIC","2.5 TOURING SOLAR",65000000,62000000,81000000,71500000
"900","SLOW","ISUZU","PANTHER",2002,"MANUAL","2.5 TOURING SOLAR",60000000,56000000,73000000,64500000
"901","SLOW","ISUZU","PANTHER",2001,"MANUAL","2.5 LM SOLAR",50000000,50000000,65000000,57500000
"902","SLOW","ISUZU","PANTHER",2001,"MANUAL","2.5 LS BLACK SOLAR",55000000,62000000,85500000,73750000
"903","SLOW","ISUZU","PANTHER",2001,"AUTOMATIC","2.5 LS HI GRADE SOLAR",60000000,59500000,77000000,68250000
"904","SLOW","ISUZU","PANTHER",2001,"MANUAL","2.5 LS HI GRADE SOLAR",60000000,56500000,74000000,65250000
"905","SLOW","ISUZU","PANTHER",2001,"MANUAL","2.5 LV SOLAR",60000000,60000000,78500000,69250000
"906","SLOW","ISUZU","PANTHER",2001,"AUTOMATIC","2.5 TOURING SOLAR",65000000,63500000,82500000,73000000
"907","SLOW","ISUZU","PANTHER",2001,"MANUAL","2.5 TOURING SOLAR",75000000,72000000,93500000,82750000
"908","SLOW","ISUZU","PANTHER",2000,"MANUAL","2.5 LM SOLAR",45000000,45000000,62000000,53500000
"909","SLOW","ISUZU","PANTHER",2000,"MANUAL","2.5 LS BLACK SOLAR",50000000,45500000,62500000,54000000
"910","SLOW","ISUZU","PANTHER",2000,"AUTOMATIC","2.5 LS HI GRADE SOLAR",45000000,42500000,58000000,50250000
"911","SLOW","ISUZU","PANTHER",2000,"MANUAL","2.5 LS HI GRADE SOLAR",45000000,46500000,64000000,55250000
"912","SLOW","ISUZU","PANTHER",2000,"MANUAL","2.5 LV SOLAR",45000000,45000000,62000000,53500000
"913","SLOW","ISUZU","PANTHER",2000,"MANUAL","2.5 SMART LM SOLAR",50000000,51500000,71500000,61500000
"914","MEDIUM","KIA","PICANTO",2018,"AUTOMATIC","1.2 BENSIN",120000000,113000000,146500000,NA
"915","MEDIUM","KIA","PICANTO",2018,"MANUAL","1.2 BENSIN",110000000,102500000,133500000,NA
"916","MEDIUM","KIA","PICANTO",2016,"MANUAL","1.0 BENSIN",103000000,96000000,125000000,NA
"917","MEDIUM","KIA","PICANTO",2016,"AUTOMATIC","1.1 BENSIN",90000000,83000000,108000000,NA
"918","MEDIUM","KIA","PICANTO",2016,"MANUAL","1.1 SE BENSIN",84000000,76500000,104500000,NA
"919","MEDIUM","KIA","PICANTO",2016,"AUTOMATIC","1.2 SE 2 BENSIN",100000000,91500000,119000000,NA
"920","MEDIUM","KIA","PICANTO",2016,"AUTOMATIC","1.2 SE BENSIN",92000000,85000000,116500000,NA
"921","MEDIUM","KIA","PICANTO",2016,"MANUAL","1.2 SE BENSIN",90000000,81500000,111000000,NA
"922","MEDIUM","KIA","PICANTO",2015,"AUTOMATIC","1.0 BENSIN",98000000,62500000,86500000,NA
"923","MEDIUM","KIA","PICANTO",2015,"AUTOMATIC","1.2 SE 2 BENSIN",82000000,85500000,117000000,NA
"924","MEDIUM","KIA","PICANTO",2015,"MANUAL","1.2 SE 2 BENSIN",75000000,68500000,94500000,NA
"925","MEDIUM","KIA","PICANTO",2015,"AUTOMATIC","1.2 SE 5 BENSIN",75000000,68000000,93000000,NA
"926","MEDIUM","KIA","PICANTO",2014,"AUTOMATIC","1.0 BENSIN",96000000,62500000,86500000,NA
"927","MEDIUM","KIA","PICANTO",2014,"MANUAL","1.2 BENSIN",102000000,68000000,88000000,NA
"928","MEDIUM","KIA","PICANTO",2014,"AUTOMATIC","1.2 PLATINUM BENSIN",80000000,73500000,96000000,NA
"929","MEDIUM","KIA","PICANTO",2014,"AUTOMATIC","1.2 SE 2 BENSIN",98000000,76500000,99000000,NA
"930","MEDIUM","KIA","PICANTO",2014,"AUTOMATIC","1.2 SE 3 BENSIN",85000000,77000000,101000000,NA
"931","MEDIUM","KIA","PICANTO",2014,"AUTOMATIC","1.2 SE 5 BENSIN",72000000,57500000,79500000,NA
"932","MEDIUM","KIA","PICANTO",2014,"MANUAL","1.2 SE 5 BENSIN",70000000,62000000,85500000,NA
"933","MEDIUM","KIA","PICANTO",2013,"AUTOMATIC","1.0 BENSIN",94000000,59500000,80500000,NA
"934","MEDIUM","KIA","PICANTO",2013,"MANUAL","1.1 BENSIN",84000000,67000000,87000000,NA
"935","MEDIUM","KIA","PICANTO",2013,"AUTOMATIC","1.2 BENSIN",99000000,63500000,82500000,NA
"936","MEDIUM","KIA","PICANTO",2013,"MANUAL","1.2 BENSIN",80000000,60000000,78500000,NA
"937","MEDIUM","KIA","PICANTO",2013,"AUTOMATIC","1.2 SE 2 BENSIN",95000000,62500000,81500000,NA
"938","MEDIUM","KIA","PICANTO",2013,"AUTOMATIC","1.2 SE 3 BENSIN",80000000,65000000,85000000,NA
"939","MEDIUM","KIA","PICANTO",2013,"MANUAL","1.2 SE 3 BENSIN",75000000,62000000,85500000,NA
"940","MEDIUM","KIA","PICANTO",2013,"AUTOMATIC","1.3 BENSIN",78000000,68000000,93000000,NA
"941","MEDIUM","KIA","PICANTO",2013,"MANUAL","1.3 BENSIN",75000000,66000000,90000000,NA
"942","MEDIUM","KIA","PICANTO",2012,"AUTOMATIC","1.0 BENSIN",89000000,62000000,80500000,NA
"943","MEDIUM","KIA","PICANTO",2012,"MANUAL","1.1 BENSIN",80000000,59500000,80500000,NA
"944","MEDIUM","KIA","PICANTO",2012,"AUTOMATIC","1.2 BENSIN",55000000,45500000,59500000,NA
"945","MEDIUM","KIA","PICANTO",2012,"MANUAL","1.2 BENSIN",59000000,53500000,70000000,NA
"946","MEDIUM","KIA","PICANTO",2012,"AUTOMATIC","1.2 SE 2 BENSIN",70000000,63500000,83000000,NA
"947","MEDIUM","KIA","PICANTO",2012,"AUTOMATIC","1.2 SE 3 BENSIN",72000000,65000000,89000000,NA
"948","MEDIUM","KIA","PICANTO",2012,"MANUAL","1.2 SE 3 BENSIN",62000000,56000000,77000000,NA
"949","MEDIUM","KIA","PICANTO",2012,"AUTOMATIC","1.2 SE BENSIN",67000000,62000000,80500000,NA
"950","MEDIUM","KIA","PICANTO",2012,"MANUAL","1.2 SE BENSIN",67000000,60500000,79000000,NA
"951","MEDIUM","KIA","PICANTO",2012,"AUTOMATIC","1.3 BENSIN",68000000,62500000,82000000,NA
"952","MEDIUM","KIA","PICANTO",2012,"MANUAL","1.3 BENSIN",70000000,65000000,90000000,NA
"953","MEDIUM","KIA","PICANTO",2011,"AUTOMATIC","1.0 BENSIN",58000000,53500000,73000000,NA
"954","MEDIUM","KIA","PICANTO",2011,"MANUAL","1.0 BENSIN",62000000,56500000,74000000,NA
"955","MEDIUM","KIA","PICANTO",2011,"AUTOMATIC","1.1 BENSIN",63000000,57500000,75000000,NA
